Name:;Daten Ger. INSTR 04.09.2020 11:46:25
331;04.09.2020 11:51:55;40,845;0;115,49744;0;116,22078;0;1157,2829;0;2216,3514;0;1028,0847;0;0,000521608;0
332;04.09.2020 11:51:56;40,846;0;115,49893;0;116,22078;0;1157,2818;0;2216,3407;0;1028,0847;0;0,000521927;0
333;04.09.2020 11:51:57;40,847;0;115,49818;0;116,22292;0;1157,2818;0;2216,3514;0;1028,0847;0;0,000521502;0
334;04.09.2020 11:51:58;40,848;0;115,49829;0;116,22398;0;1157,2797;0;2216,362;0;1028,0847;0;0,000520865;0
335;04.09.2020 11:51:59;40,847;0;115,4984;0;116,22185;0;1157,2786;0;2216,362;0;1028,0847;0;0,000521714;0
336;04.09.2020 11:52:00;40,847;0;115,49861;0;116,22185;0;1157,2775;0;2216,3727;0;1028,0741;0;0,000522139;0
337;04.09.2020 11:52:01;40,845;0;115,49871;0;116,21972;0;1157,2786;0;2216,3727;0;1028,0741;0;0,000521714;0
338;04.09.2020 11:52:02;40,847;0;115,49935;0;116,22185;0;1157,2775;0;2216,3514;0;1028,0741;0;0,000521714;0
339;04.09.2020 11:52:03;40,844;0;115,49818;0;116,22078;0;1157,2765;0;2216,3514;0;1028,0741;0;0,000521183;0
340;04.09.2020 11:52:04;40,843;0;115,49903;0;116,22185;0;1157,2743;0;2216,362;0;1028,0741;0;0,000521396;0
341;04.09.2020 11:52:05;40,846;0;115,49797;0;116,22185;0;1157,2733;0;2216,3727;0;1028,0741;0;0,000521608;0
342;04.09.2020 11:52:06;40,845;0;115,49786;0;116,22292;0;1157,2722;0;2216,3834;0;1028,0634;0;0,00052129;0
343;04.09.2020 11:52:07;40,846;0;115,49797;0;116,22185;0;1157,2711;0;2216,3407;0;1028,0741;0;0,000521821;0
344;04.09.2020 11:52:08;40,843;0;115,49818;0;116,22398;0;1157,2711;0;2216,362;0;1028,0741;0;0,000522139;0
345;04.09.2020 11:52:09;40,844;0;115,49861;0;116,22078;0;1157,269;0;2216,3727;0;1028,0741;0;0,000521821;0
346;04.09.2020 11:52:10;40,844;0;115,49882;0;116,22078;0;1157,269;0;2216,3727;0;1028,0847;0;0,000521396;0
347;04.09.2020 11:52:11;40,842;0;115,4984;0;116,22078;0;1157,2679;0;2216,3727;0;1028,0741;0;0,000521608;0
348;04.09.2020 11:52:12;40,843;0;115,49797;0;116,21972;0;1157,269;0;2216,3727;0;1028,0741;0;0,000521821;0
349;04.09.2020 11:52:13;40,844;0;115,49818;0;116,22078;0;1157,2658;0;2216,362;0;1028,0847;0;0,000520759;0
350;04.09.2020 11:52:14;40,844;0;115,49882;0;116,22185;0;1157,2669;0;2216,362;0;1028,106;0;0,000522245;0
351;04.09.2020 11:52:15;40,844;0;115,4985;0;116,22185;0;1157,2658;0;2216,3514;0;1028,0741;0;0,000521396;0
352;04.09.2020 11:52:16;40,843;0;115,49786;0;116,22078;0;1157,2637;0;2216,362;0;1028,0847;0;0,000521608;0
353;04.09.2020 11:52:17;40,843;0;115,49808;0;116,22292;0;1157,2626;0;2216,3514;0;1028,0741;0;0,000520971;0
354;04.09.2020 11:52:18;40,844;0;115,4984;0;116,21972;0;1157,2637;0;2216,3514;0;1028,0954;0;0,000520759;0
355;04.09.2020 11:52:19;40,841;0;115,49818;0;116,21972;0;1157,2616;0;2216,362;0;1028,0847;0;0,000521077;0
356;04.09.2020 11:52:20;40,841;0;115,49797;0;116,22078;0;1157,2605;0;2216,3407;0;1028,0954;0;0,000522033;0
357;04.09.2020 11:52:21;40,842;0;115,4984;0;116,21972;0;1157,2605;0;2216,3727;0;1028,0954;0;0,000521183;0
358;04.09.2020 11:52:22;40,841;0;115,49765;0;116,21972;0;1157,2584;0;2216,3514;0;1028,106;0;0,000522245;0
359;04.09.2020 11:52:23;40,842;0;115,49808;0;116,22078;0;1157,2562;0;2216,3514;0;1028,1167;0;0,000522033;0
360;04.09.2020 11:52:24;40,841;0;115,49765;0;116,21865;0;1157,2573;0;2216,3514;0;1028,1273;0;0,00052129;0
361;04.09.2020 11:52:25;40,842;0;115,49797;0;116,21972;0;1157,2562;0;2216,3514;0;1028,1167;0;0,000520653;0
362;04.09.2020 11:52:26;40,841;0;115,49776;0;116,21972;0;1157,2541;0;2216,3407;0;1028,1167;0;0,000522033;0
363;04.09.2020 11:52:27;40,841;0;115,49786;0;116,21865;0;1157,2541;0;2216,3407;0;1028,1167;0;0,000521502;0
364;04.09.2020 11:52:28;40,839;0;115,49776;0;116,21972;0;1157,253;0;2216,3407;0;1028,138;0;0,000521608;0
365;04.09.2020 11:52:29;40,839;0;115,49754;0;116,21972;0;1157,252;0;2216,3514;0;1028,138;0;0,000521396;0
366;04.09.2020 11:52:30;40,841;0;115,49733;0;116,21865;0;1157,2488;0;2216,362;0;1028,138;0;0,000522139;0
367;04.09.2020 11:52:31;40,839;0;115,49776;0;116,21865;0;1157,2498;0;2216,3407;0;1028,1593;0;0,000521608;0
368;04.09.2020 11:52:32;40,84;0;115,49786;0;116,21865;0;1157,2498;0;2216,3301;0;1028,17;0;0,000520334;0
369;04.09.2020 11:52:33;40,841;0;115,49786;0;116,21865;0;1157,2477;0;2216,3194;0;1028,1486;0;0,000520334;0
370;04.09.2020 11:52:34;40,839;0;115,49797;0;116,21759;0;1157,2445;0;2216,3301;0;1028,1593;0;0,000521502;0
371;04.09.2020 11:52:35;40,837;0;115,49786;0;116,22078;0;1157,2456;0;2216,3194;0;1028,1486;0;0,00052129;0
372;04.09.2020 11:52:36;40,841;0;115,49786;0;116,21865;0;1157,2445;0;2216,3301;0;1028,1806;0;0,00052129;0
373;04.09.2020 11:52:37;40,839;0;115,49744;0;116,21972;0;1157,2445;0;2216,3301;0;1028,17;0;0,000520653;0
374;04.09.2020 11:52:38;40,839;0;115,49744;0;116,21972;0;1157,2424;0;2216,3194;0;1028,1806;0;0,000521927;0
375;04.09.2020 11:52:39;40,839;0;115,49691;0;116,21972;0;1157,2424;0;2216,3194;0;1028,1913;0;0,00052129;0
376;04.09.2020 11:52:40;40,839;0;115,49723;0;116,21865;0;1157,2413;0;2216,3301;0;1028,2019;0;0,000520971;0
377;04.09.2020 11:52:41;40,838;0;115,49723;0;116,21865;0;1157,2402;0;2216,3301;0;1028,1913;0;0,000521502;0
378;04.09.2020 11:52:42;40,838;0;115,49723;0;116,21865;0;1157,2381;0;2216,3194;0;1028,2126;0;0,000520334;0
379;04.09.2020 11:52:43;40,836;0;115,49659;0;116,22185;0;1157,2392;0;2216,3088;0;1028,2232;0;0,000521608;0
380;04.09.2020 11:52:44;40,837;0;115,49648;0;116,21865;0;1157,2371;0;2216,2981;0;1028,2232;0;0,000520865;0
381;04.09.2020 11:52:45;40,837;0;115,49733;0;116,21865;0;1157,2371;0;2216,3088;0;1028,2232;0;0,000520865;0
382;04.09.2020 11:52:46;40,837;0;115,49637;0;116,21865;0;1157,236;0;2216,2875;0;1028,2126;0;0,000521714;0
383;04.09.2020 11:52:47;40,837;0;115,49606;0;116,21865;0;1157,2349;0;2216,3088;0;1028,2339;0;0,000520865;0
384;04.09.2020 11:52:48;40,837;0;115,49616;0;116,21759;0;1157,2339;0;2216,3407;0;1028,2232;0;0,000520865;0
385;04.09.2020 11:52:49;40,839;0;115,49701;0;116,21972;0;1157,2339;0;2216,2875;0;1028,2445;0;0,000520971;0
386;04.09.2020 11:52:50;40,837;0;115,4968;0;116,22078;0;1157,2328;0;2216,3088;0;1028,2445;0;0,000520546;0
387;04.09.2020 11:52:51;40,839;0;115,49627;0;116,21972;0;1157,2328;0;2216,2981;0;1028,2552;0;0,000520759;0
388;04.09.2020 11:52:52;40,837;0;115,49701;0;116,22078;0;1157,2328;0;2216,3194;0;1028,2552;0;0,000519697;0
389;04.09.2020 11:52:53;40,838;0;115,4968;0;116,21865;0;1157,2317;0;2216,2875;0;1028,2552;0;0,000521077;0
390;04.09.2020 11:52:54;40,836;0;115,49637;0;116,21865;0;1157,2296;0;2216,2981;0;1028,2658;0;0,000519803;0
391;04.09.2020 11:52:55;40,837;0;115,49659;0;116,21759;0;1157,2296;0;2216,2981;0;1028,2658;0;0,000520865;0
392;04.09.2020 11:52:56;40,836;0;115,49659;0;116,22078;0;1157,2296;0;2216,2768;0;1028,2658;0;0,000521077;0
393;04.09.2020 11:52:57;40,837;0;115,49595;0;116,21972;0;1157,2296;0;2216,2768;0;1028,2765;0;0,000520865;0
394;04.09.2020 11:52:58;40,838;0;115,49606;0;116,21972;0;1157,2296;0;2216,2768;0;1028,2765;0;0,00052129;0
395;04.09.2020 11:52:59;40,837;0;115,49606;0;116,21865;0;1157,2275;0;2216,2768;0;1028,2872;0;0,000520759;0
396;04.09.2020 11:53:00;40,837;0;115,49563;0;116,21759;0;1157,2275;0;2216,2661;0;1028,2658;0;0,00052044;0
397;04.09.2020 11:53:01;40,837;0;115,49616;0;116,21972;0;1157,2275;0;2216,2768;0;1028,2658;0;0,000520865;0
398;04.09.2020 11:53:02;40,837;0;115,49563;0;116,21972;0;1157,2285;0;2216,2768;0;1028,2872;0;0,000520334;0
399;04.09.2020 11:53:03;40,837;0;115,49574;0;116,21865;0;1157,2253;0;2216,2875;0;1028,2872;0;0,000520653;0
400;04.09.2020 11:53:04;40,835;0;115,49595;0;116,22078;0;1157,2264;0;2216,2555;0;1028,3085;0;0,000520334;0
401;04.09.2020 11:53:05;40,837;0;115,49648;0;116,21865;0;1157,2253;0;2216,2555;0;1028,2872;0;0,000520015;0
402;04.09.2020 11:53:06;40,836;0;115,49574;0;116,21759;0;1157,2253;0;2216,2555;0;1028,2978;0;0,000520122;0
403;04.09.2020 11:53:07;40,839;0;115,49499;0;116,21972;0;1157,2253;0;2216,2661;0;1028,3191;0;0,000520546;0
404;04.09.2020 11:53:08;40,839;0;115,49563;0;116,21759;0;1157,2243;0;2216,2661;0;1028,3085;0;0,00051906;0
405;04.09.2020 11:53:09;40,836;0;115,49521;0;116,21759;0;1157,2243;0;2216,2448;0;1028,2978;0;0,000520759;0
406;04.09.2020 11:53:10;40,836;0;115,49542;0;116,21652;0;1157,2264;0;2216,2448;0;1028,2978;0;0,000520653;0
407;04.09.2020 11:53:11;40,835;0;115,49563;0;116,21759;0;1157,2221;0;2216,2448;0;1028,3085;0;0,000520971;0
408;04.09.2020 11:53:12;40,837;0;115,49531;0;116,21652;0;1157,2243;0;2216,2448;0;1028,3298;0;0,000520015;0
409;04.09.2020 11:53:13;40,835;0;115,49563;0;116,21652;0;1157,2243;0;2216,2555;0;1028,3085;0;0,000521077;0
410;04.09.2020 11:53:14;40,837;0;115,49584;0;116,21652;0;1157,2221;0;2216,2661;0;1028,3298;0;0,000520228;0
411;04.09.2020 11:53:15;40,836;0;115,49531;0;116,21652;0;1157,2221;0;2216,2661;0;1028,3191;0;0,000520759;0
412;04.09.2020 11:53:16;40,835;0;115,49489;0;116,21652;0;1157,2211;0;2216,2448;0;1028,3298;0;0,000519697;0
413;04.09.2020 11:53:17;40,836;0;115,49595;0;116,21759;0;1157,22;0;2216,2768;0;1028,3191;0;0,000520122;0
414;04.09.2020 11:53:18;40,838;0;115,49542;0;116,21759;0;1157,2211;0;2216,2555;0;1028,3404;0;0,000520334;0
415;04.09.2020 11:53:19;40,836;0;115,49457;0;116,21759;0;1157,22;0;2216,2555;0;1028,3298;0;0,000519697;0
416;04.09.2020 11:53:20;40,836;0;115,49542;0;116,21759;0;1157,22;0;2216,2342;0;1028,3404;0;0,000520546;0
417;04.09.2020 11:53:21;40,835;0;115,49542;0;116,21759;0;1157,2189;0;2216,2768;0;1028,3404;0;0,000520122;0
418;04.09.2020 11:53:22;40,837;0;115,49542;0;116,21759;0;1157,2189;0;2216,2661;0;1028,3298;0;0,00052044;0
419;04.09.2020 11:53:23;40,836;0;115,49499;0;116,21759;0;1157,22;0;2216,2555;0;1028,3404;0;0,000519697;0
420;04.09.2020 11:53:24;40,836;0;115,49499;0;116,21759;0;1157,2168;0;2216,2555;0;1028,3404;0;0,000519697;0
421;04.09.2020 11:53:25;40,836;0;115,49499;0;116,21865;0;1157,2179;0;2216,2342;0;1028,3404;0;0,000520015;0
422;04.09.2020 11:53:26;40,837;0;115,49467;0;116,21759;0;1157,2179;0;2216,2342;0;1028,3404;0;0,000520228;0
423;04.09.2020 11:53:27;40,836;0;115,49457;0;116,21865;0;1157,2179;0;2216,2555;0;1028,3511;0;0,000520122;0
424;04.09.2020 11:53:28;40,836;0;115,49446;0;116,21652;0;1157,2179;0;2216,2448;0;1028,3404;0;0,000519909;0
425;04.09.2020 11:53:29;40,837;0;115,49489;0;116,21652;0;1157,2168;0;2216,2342;0;1028,3511;0;0,000520122;0
426;04.09.2020 11:53:30;40,836;0;115,49489;0;116,21759;0;1157,2189;0;2216,2448;0;1028,3511;0;0,00051906;0
427;04.09.2020 11:53:31;40,836;0;115,49521;0;116,21865;0;1157,2189;0;2216,2342;0;1028,3617;0;0,000520122;0
428;04.09.2020 11:53:32;40,837;0;115,49414;0;116,21759;0;1157,2179;0;2216,2342;0;1028,3511;0;0,000520228;0
429;04.09.2020 11:53:33;40,834;0;115,4951;0;116,21865;0;1157,2179;0;2216,2448;0;1028,3511;0;0,000520228;0
430;04.09.2020 11:53:34;40,84;0;115,49584;0;116,21652;0;1157,2179;0;2216,2448;0;1028,3511;0;0,000519803;0
431;04.09.2020 11:53:35;40,837;0;115,49584;0;116,21652;0;1157,2179;0;2216,2129;0;1028,3617;0;0,000520015;0
432;04.09.2020 11:53:36;40,839;0;115,49552;0;116,21652;0;1157,2168;0;2216,2448;0;1028,3511;0;0,00051906;0
433;04.09.2020 11:53:37;40,837;0;115,49521;0;116,21546;0;1157,2168;0;2216,2448;0;1028,3511;0;0,000519166;0
434;04.09.2020 11:53:38;40,838;0;115,49499;0;116,21865;0;1157,2179;0;2216,2448;0;1028,3404;0;0,000519697;0
435;04.09.2020 11:53:39;40,837;0;115,49531;0;116,21652;0;1157,2157;0;2216,2448;0;1028,3511;0;0,000519803;0
436;04.09.2020 11:53:40;40,839;0;115,49521;0;116,21759;0;1157,22;0;2216,2448;0;1028,3404;0;0,000520122;0
437;04.09.2020 11:53:41;40,837;0;115,49606;0;116,21865;0;1157,2179;0;2216,2235;0;1028,3511;0;0,000519484;0
438;04.09.2020 11:53:42;40,837;0;115,49478;0;116,22078;0;1157,2189;0;2216,2448;0;1028,3617;0;0,000520015;0
439;04.09.2020 11:53:43;40,837;0;115,49478;0;116,21972;0;1157,2179;0;2216,2448;0;1028,3404;0;0,000519272;0
440;04.09.2020 11:53:44;40,839;0;115,49499;0;116,21972;0;1157,2157;0;2216,2235;0;1028,3511;0;0,000519272;0
441;04.09.2020 11:53:45;40,839;0;115,49499;0;116,21652;0;1157,2179;0;2216,2342;0;1028,3724;0;0,000520334;0
442;04.09.2020 11:53:46;40,838;0;115,49531;0;116,21546;0;1157,2189;0;2216,2342;0;1028,3511;0;0,000519909;0
443;04.09.2020 11:53:47;40,837;0;115,49563;0;116,21865;0;1157,2157;0;2216,2342;0;1028,3617;0;0,000519378;0
444;04.09.2020 11:53:48;40,837;0;115,49499;0;116,21865;0;1157,2179;0;2216,2448;0;1028,3511;0;0,000520228;0
445;04.09.2020 11:53:49;40,837;0;115,4951;0;116,21865;0;1157,2189;0;2216,2555;0;1028,3511;0;0,000519591;0
446;04.09.2020 11:53:50;40,837;0;115,49489;0;116,21759;0;1157,2168;0;2216,2661;0;1028,3404;0;0,000519803;0
447;04.09.2020 11:53:51;40,838;0;115,49552;0;116,21972;0;1157,2189;0;2216,2555;0;1028,3511;0;0,000519378;0
448;04.09.2020 11:53:52;40,838;0;115,49552;0;116,21972;0;1157,2189;0;2216,2555;0;1028,3617;0;0,000519591;0
449;04.09.2020 11:53:53;40,837;0;115,49414;0;116,21759;0;1157,2189;0;2216,2448;0;1028,3617;0;0,000519697;0
450;04.09.2020 11:53:54;40,837;0;115,49478;0;116,21972;0;1157,2189;0;2216,2448;0;1028,3511;0;0,000519378;0
451;04.09.2020 11:53:55;40,84;0;115,49499;0;116,21865;0;1157,2189;0;2216,2448;0;1028,3298;0;0,000519378;0
452;04.09.2020 11:53:56;40,839;0;115,49478;0;116,21865;0;1157,2179;0;2216,2661;0;1028,3511;0;0,000519697;0
453;04.09.2020 11:53:57;40,837;0;115,49542;0;116,21865;0;1157,2179;0;2216,2555;0;1028,3617;0;0,000519166;0
454;04.09.2020 11:53:58;40,837;0;115,49552;0;116,21865;0;1157,2189;0;2216,2555;0;1028,3404;0;0,000519591;0
455;04.09.2020 11:53:59;40,839;0;115,4951;0;116,21972;0;1157,22;0;2216,2448;0;1028,3511;0;0,000518953;0
456;04.09.2020 11:54:00;40,837;0;115,49542;0;116,21759;0;1157,2189;0;2216,2448;0;1028,3511;0;0,000519484;0
457;04.09.2020 11:54:01;40,838;0;115,49489;0;116,22078;0;1157,22;0;2216,2661;0;1028,3511;0;0,000519909;0
458;04.09.2020 11:54:02;40,837;0;115,49489;0;116,21865;0;1157,22;0;2216,2342;0;1028,3404;0;0,000519378;0
459;04.09.2020 11:54:03;40,838;0;115,49425;0;116,21972;0;1157,2189;0;2216,2661;0;1028,3191;0;0,000519803;0
460;04.09.2020 11:54:04;40,837;0;115,49531;0;116,21865;0;1157,2179;0;2216,2661;0;1028,3404;0;0,000519166;0
461;04.09.2020 11:54:05;40,84;0;115,49489;0;116,21972;0;1157,2189;0;2216,2555;0;1028,3298;0;0,000518953;0
462;04.09.2020 11:54:06;40,84;0;115,49542;0;116,21865;0;1157,2189;0;2216,2448;0;1028,3191;0;0,000519803;0
463;04.09.2020 11:54:07;40,838;0;115,49489;0;116,21865;0;1157,22;0;2216,2448;0;1028,3298;0;0,000518953;0
464;04.09.2020 11:54:08;40,84;0;115,49467;0;116,22185;0;1157,22;0;2216,2768;0;1028,3191;0;0,000518847;0
465;04.09.2020 11:54:09;40,841;0;115,4951;0;116,21865;0;1157,22;0;2216,2448;0;1028,3404;0;0,000518953;0
466;04.09.2020 11:54:10;40,84;0;115,49499;0;116,21865;0;1157,2189;0;2216,2555;0;1028,3298;0;0,00051906;0
467;04.09.2020 11:54:11;40,838;0;115,49467;0;116,22292;0;1157,2189;0;2216,2555;0;1028,3191;0;0,000519484;0
468;04.09.2020 11:54:12;40,838;0;115,49552;0;116,21865;0;1157,2211;0;2216,2875;0;1028,3085;0;0,000519484;0
469;04.09.2020 11:54:13;40,841;0;115,49563;0;116,21972;0;1157,22;0;2216,2448;0;1028,3085;0;0,000519166;0
470;04.09.2020 11:54:14;40,84;0;115,49531;0;116,21865;0;1157,2189;0;2216,2555;0;1028,3191;0;0,000519909;0
471;04.09.2020 11:54:15;40,84;0;115,4951;0;116,22185;0;1157,22;0;2216,2342;0;1028,3191;0;0,000519697;0
472;04.09.2020 11:54:16;40,838;0;115,49542;0;116,22185;0;1157,2189;0;2216,2661;0;1028,3298;0;0,000518529;0
473;04.09.2020 11:54:17;40,842;0;115,49499;0;116,22078;0;1157,2211;0;2216,2555;0;1028,3191;0;0,000519166;0
474;04.09.2020 11:54:18;40,839;0;115,49595;0;116,22185;0;1157,2211;0;2216,2555;0;1028,3085;0;0,000519484;0
475;04.09.2020 11:54:19;40,841;0;115,49489;0;116,22078;0;1157,22;0;2216,2555;0;1028,3085;0;0,00051906;0
476;04.09.2020 11:54:20;40,84;0;115,49521;0;116,22185;0;1157,2221;0;2216,2555;0;1028,3085;0;0,000519166;0
477;04.09.2020 11:54:21;40,841;0;115,49552;0;116,21972;0;1157,2211;0;2216,2768;0;1028,2978;0;0,000519591;0
478;04.09.2020 11:54:22;40,84;0;115,49552;0;116,21972;0;1157,2211;0;2216,2661;0;1028,2978;0;0,000519909;0
479;04.09.2020 11:54:23;40,839;0;115,49552;0;116,21972;0;1157,2221;0;2216,2555;0;1028,2978;0;0,000519272;0
480;04.09.2020 11:54:24;40,841;0;115,49563;0;116,22078;0;1157,22;0;2216,2661;0;1028,2872;0;0,000518635;0
481;04.09.2020 11:54:25;40,841;0;115,49563;0;116,22185;0;1157,2221;0;2216,2448;0;1028,2978;0;0,000518529;0
482;04.09.2020 11:54:26;40,84;0;115,49531;0;116,22078;0;1157,2211;0;2216,2768;0;1028,2978;0;0,000519803;0
483;04.09.2020 11:54:27;40,841;0;115,49531;0;116,22078;0;1157,2221;0;2216,2661;0;1028,2872;0;0,000518953;0
484;04.09.2020 11:54:28;40,841;0;115,49552;0;116,22078;0;1157,2221;0;2216,2555;0;1028,2978;0;0,000519272;0
485;04.09.2020 11:54:29;40,84;0;115,49606;0;116,22185;0;1157,2221;0;2216,2555;0;1028,2765;0;0,000518529;0
486;04.09.2020 11:54:30;40,842;0;115,49584;0;116,22292;0;1157,2243;0;2216,2661;0;1028,2765;0;0,000519272;0
487;04.09.2020 11:54:31;40,84;0;115,49499;0;116,22078;0;1157,2221;0;2216,2661;0;1028,2872;0;0,000519272;0
488;04.09.2020 11:54:32;40,841;0;115,49606;0;116,22185;0;1157,2243;0;2216,2555;0;1028,2872;0;0,000518847;0
489;04.09.2020 11:54:33;40,842;0;115,49648;0;116,22078;0;1157,2221;0;2216,2661;0;1028,2872;0;0,000519166;0
490;04.09.2020 11:54:34;40,841;0;115,49531;0;116,22185;0;1157,2211;0;2216,2981;0;1028,2765;0;0,000519803;0
491;04.09.2020 11:54:35;40,841;0;115,49563;0;116,22185;0;1157,2221;0;2216,2661;0;1028,2552;0;0,00051821;0
492;04.09.2020 11:54:36;40,841;0;115,49574;0;116,21972;0;1157,2232;0;2216,2768;0;1028,2658;0;0,000519166;0
493;04.09.2020 11:54:37;40,842;0;115,49616;0;116,22292;0;1157,2232;0;2216,2661;0;1028,2552;0;0,000519378;0
494;04.09.2020 11:54:38;40,841;0;115,49606;0;116,22078;0;1157,2221;0;2216,2661;0;1028,2872;0;0,00051821;0
495;04.09.2020 11:54:39;40,841;0;115,49521;0;116,22292;0;1157,2253;0;2216,2661;0;1028,2658;0;0,000518741;0
496;04.09.2020 11:54:40;40,84;0;115,49563;0;116,22398;0;1157,2243;0;2216,2555;0;1028,2552;0;0,000519272;0
497;04.09.2020 11:54:41;40,845;0;115,49584;0;116,22185;0;1157,2232;0;2216,2661;0;1028,2445;0;0,000518635;0
498;04.09.2020 11:54:42;40,842;0;115,49606;0;116,22185;0;1157,2253;0;2216,2875;0;1028,2339;0;0,00051821;0
499;04.09.2020 11:54:43;40,842;0;115,49648;0;116,22078;0;1157,2243;0;2216,2875;0;1028,2658;0;0,000518635;0
500;04.09.2020 11:54:44;40,841;0;115,49669;0;116,22292;0;1157,2243;0;2216,2875;0;1028,2658;0;0,000518847;0
501;04.09.2020 11:54:45;40,842;0;115,49627;0;116,22292;0;1157,2253;0;2216,2555;0;1028,2445;0;0,00051906;0
502;04.09.2020 11:54:46;40,842;0;115,49606;0;116,22185;0;1157,2253;0;2216,2981;0;1028,2445;0;0,000518847;0
